,date,rd_link_cd,signgu_cd,signgu_nm,adstrd_cd,adstrd_nm,dayweek_cd,agrde_cd,tmzon_cd,flpop_co
9013902,201612,28360,11290,己合备,11290640,沥釜3悼,1,10,2,3.576
9013909,201612,28360,11290,己合备,11290640,沥釜3悼,1,20,2,5.053
9013916,201612,28360,11290,己合备,11290640,沥釜3悼,1,30,2,7.661
9013923,201612,28360,11290,己合备,11290640,沥釜3悼,1,40,2,10.045
9013930,201612,28360,11290,己合备,11290640,沥釜3悼,1,50,2,8.798
9013937,201612,28360,11290,己合备,11290640,沥釜3悼,1,60,2,6.13
9013944,201612,28360,11290,己合备,11290640,沥釜3悼,2,0,2,20.4025
9013951,201612,28360,11290,己合备,11290640,沥釜3悼,2,10,2,0.4225
9013958,201612,28360,11290,己合备,11290640,沥釜3悼,2,20,2,2.8175
9013965,201612,28360,11290,己合备,11290640,沥釜3悼,2,30,2,3.5125
9013972,201612,28360,11290,己合备,11290640,沥釜3悼,2,40,2,5.205
9013979,201612,28360,11290,己合备,11290640,沥釜3悼,2,50,2,5.35
9013986,201612,28360,11290,己合备,11290640,沥釜3悼,2,60,2,3.095
9013993,201612,28361,11290,己合备,11290640,沥釜3悼,1,0,2,23.0325
9014000,201612,28361,11290,己合备,11290640,沥釜3悼,1,10,2,0.6555
9014007,201612,28361,11290,己合备,11290640,沥釜3悼,1,20,2,0.9035
9014014,201612,28361,11290,己合备,11290640,沥釜3悼,1,30,2,4.7415
9014021,201612,28361,11290,己合备,11290640,沥釜3悼,1,40,2,6.923
9014028,201612,28361,11290,己合备,11290640,沥釜3悼,1,50,2,5.951
9014035,201612,28361,11290,己合备,11290640,沥釜3悼,1,60,2,3.858
9014042,201612,28361,11290,己合备,11290640,沥釜3悼,2,0,2,10.85125
9014056,201612,28361,11290,己合备,11290640,沥釜3悼,2,20,2,0.345
9014063,201612,28361,11290,己合备,11290640,沥釜3悼,2,30,2,2.1525
9014070,201612,28361,11290,己合备,11290640,沥釜3悼,2,40,2,3.09875
9014077,201612,28361,11290,己合备,11290640,沥釜3悼,2,50,2,3.4475
9014084,201612,28361,11290,己合备,11290640,沥釜3悼,2,60,2,1.8075
9014581,201612,28367,11290,己合备,11290640,沥釜3悼,1,0,2,33.94557
9014588,201612,28367,11290,己合备,11290640,沥釜3悼,1,10,2,2.0037143
9014595,201612,28367,11290,己合备,11290640,沥釜3悼,1,20,2,3.086857
9014602,201612,28367,11290,己合备,11290640,沥釜3悼,1,30,2,7.135143
9014609,201612,28367,11290,己合备,11290640,沥釜3悼,1,40,2,9.591286
9014616,201612,28367,11290,己合备,11290640,沥釜3悼,1,50,2,7.6527143
9014623,201612,28367,11290,己合备,11290640,沥釜3悼,1,60,2,4.4758573
9014630,201612,28367,11290,己合备,11290640,沥釜3悼,2,0,2,15.511429
9014637,201612,28367,11290,己合备,11290640,沥釜3悼,2,10,2,0.060357142
9014644,201612,28367,11290,己合备,11290640,沥釜3悼,2,20,2,1.4071429
9014651,201612,28367,11290,己合备,11290640,沥釜3悼,2,30,2,2.9332142
9014658,201612,28367,11290,己合备,11290640,沥釜3悼,2,40,2,4.5264287
9014665,201612,28367,11290,己合备,11290640,沥釜3悼,2,50,2,4.461786
9014672,201612,28367,11290,己合备,11290640,沥釜3悼,2,60,2,2.1225
9014973,201612,28370,11290,己合备,11290630,沥釜2悼,1,0,2,1.56525
9014980,201612,28370,11290,己合备,11290630,沥釜2悼,1,10,2,0.0525
9014994,201612,28370,11290,己合备,11290630,沥釜2悼,1,30,2,0.31725
9015001,201612,28370,11290,己合备,11290630,沥釜2悼,1,40,2,0.52875
9015008,201612,28370,11290,己合备,11290630,沥釜2悼,1,50,2,0.45475
9015015,201612,28370,11290,己合备,11290630,沥釜2悼,1,60,2,0.212
9015022,201612,28370,11290,己合备,11290630,沥釜2悼,2,0,2,0.7
9015043,201612,28370,11290,己合备,11290630,沥釜2悼,2,30,2,0.13
9015050,201612,28370,11290,己合备,11290630,沥釜2悼,2,40,2,0.23375
9015057,201612,28370,11290,己合备,11290630,沥釜2悼,2,50,2,0.233125
9015064,201612,28370,11290,己合备,11290630,沥釜2悼,2,60,2,0.103125
9015659,201612,28377,11290,己合备,11290640,沥釜3悼,1,0,2,23.786
9015666,201612,28377,11290,己合备,11290640,沥釜3悼,1,10,2,0.59525
9015673,201612,28377,11290,己合备,11290640,沥釜3悼,1,20,2,1.03275
9015680,201612,28377,11290,己合备,11290640,沥釜3悼,1,30,2,4.77975
9015687,201612,28377,11290,己合备,11290640,沥釜3悼,1,40,2,7.30975
9015694,201612,28377,11290,己合备,11290640,沥釜3悼,1,50,2,6.13025
9015701,201612,28377,11290,己合备,11290640,沥釜3悼,1,60,2,3.93825
9015708,201612,28377,11290,己合备,11290640,沥釜3悼,2,0,2,11.318125
9015722,201612,28377,11290,己合备,11290640,沥釜3悼,2,20,2,0.39375
9015729,201612,28377,11290,己合备,11290640,沥釜3悼,2,30,2,2.19625
9015736,201612,28377,11290,己合备,11290640,沥釜3悼,2,40,2,3.265
9015743,201612,28377,11290,己合备,11290640,沥釜3悼,2,50,2,3.5375
9015750,201612,28377,11290,己合备,11290640,沥釜3悼,2,60,2,1.925625
9015757,201612,28378,11290,己合备,11290640,沥釜3悼,1,0,2,20.622
9015764,201612,28378,11290,己合备,11290640,沥釜3悼,1,10,2,0.475
9015771,201612,28378,11290,己合备,11290640,沥釜3悼,1,20,2,1.03
9015778,201612,28378,11290,己合备,11290640,沥釜3悼,1,30,2,4.123
9015785,201612,28378,11290,己合备,11290640,沥釜3悼,1,40,2,6.266
9015792,201612,28378,11290,己合备,11290640,沥釜3悼,1,50,2,5.237
9015799,201612,28378,11290,己合备,11290640,沥釜3悼,1,60,2,3.491
9015806,201612,28378,11290,己合备,11290640,沥釜3悼,2,0,2,10.275
9015820,201612,28378,11290,己合备,11290640,沥釜3悼,2,20,2,0.395
9015827,201612,28378,11290,己合备,11290640,沥釜3悼,2,30,2,1.9725
9015834,201612,28378,11290,己合备,11290640,沥釜3悼,2,40,2,2.9675
9015841,201612,28378,11290,己合备,11290640,沥釜3悼,2,50,2,3.165
9015848,201612,28378,11290,己合备,11290640,沥釜3悼,2,60,2,1.775
9016835,201612,28389,11290,己合备,11290640,沥釜3悼,1,0,2,1.91
9016856,201612,28389,11290,己合备,11290640,沥釜3悼,1,30,2,0.352
9016863,201612,28389,11290,己合备,11290640,沥釜3悼,1,40,2,0.795
9016870,201612,28389,11290,己合备,11290640,沥釜3悼,1,50,2,0.603
9016877,201612,28389,11290,己合备,11290640,沥釜3悼,1,60,2,0.16
9016884,201612,28389,11290,己合备,11290640,沥釜3悼,2,0,2,0.47
9016905,201612,28389,11290,己合备,11290640,沥釜3悼,2,30,2,0.0775
9016912,201612,28389,11290,己合备,11290640,沥釜3悼,2,40,2,0.1575
9016919,201612,28389,11290,己合备,11290640,沥釜3悼,2,50,2,0.1575
9016926,201612,28389,11290,己合备,11290640,沥釜3悼,2,60,2,0.0775
9017031,201612,28390,11290,己合备,11290640,沥釜3悼,1,0,2,10.258
9017038,201612,28390,11290,己合备,11290640,沥釜3悼,1,10,2,0.8422727
9017045,201612,28390,11290,己合备,11290640,沥釜3悼,1,20,2,1.1516364
9017052,201612,28390,11290,己合备,11290640,沥釜3悼,1,30,2,1.8411819
9017059,201612,28390,11290,己合备,11290640,沥釜3悼,1,40,2,2.7573636
9017066,201612,28390,11290,己合备,11290640,沥釜3悼,1,50,2,2.3135455
9017073,201612,28390,11290,己合备,11290640,沥釜3悼,1,60,2,1.352
9017080,201612,28390,11290,己合备,11290640,沥釜3悼,2,0,2,4.2379546
9017087,201612,28390,11290,己合备,11290640,沥釜3悼,2,10,2,0.054545455
9017094,201612,28390,11290,己合备,11290640,沥釜3悼,2,20,2,0.6497727
9017101,201612,28390,11290,己合备,11290640,沥釜3悼,2,30,2,0.79386365
9017108,201612,28390,11290,己合备,11290640,沥釜3悼,2,40,2,1.045
9017115,201612,28390,11290,己合备,11290640,沥釜3悼,2,50,2,1.0806818
9017122,201612,28390,11290,己合备,11290640,沥釜3悼,2,60,2,0.6140909
9019187,201612,28412,11290,己合备,11290640,沥釜3悼,1,0,2,4.247
9019194,201612,28412,11290,己合备,11290640,沥釜3悼,1,10,2,0.16133334
9019208,201612,28412,11290,己合备,11290640,沥釜3悼,1,30,2,0.8016667
9019215,201612,28412,11290,己合备,11290640,沥釜3悼,1,40,2,1.44
9019222,201612,28412,11290,己合备,11290640,沥釜3悼,1,50,2,1.281
9019229,201612,28412,11290,己合备,11290640,沥釜3悼,1,60,2,0.563
9019236,201612,28412,11290,己合备,11290640,沥釜3悼,2,0,2,1.3858334
9019257,201612,28412,11290,己合备,11290640,沥釜3悼,2,30,2,0.29666665
9019264,201612,28412,11290,己合备,11290640,沥釜3悼,2,40,2,0.49583334
9019271,201612,28412,11290,己合备,11290640,沥釜3悼,2,50,2,0.395
9019278,201612,28412,11290,己合备,11290640,沥釜3悼,2,60,2,0.19833334
9020755,201612,28428,11290,己合备,11290640,沥釜3悼,1,0,2,41.39
9020762,201612,28428,11290,己合备,11290640,沥釜3悼,1,10,2,4.011
9020769,201612,28428,11290,己合备,11290640,沥釜3悼,1,20,2,5.41
9020776,201612,28428,11290,己合备,11290640,沥釜3悼,1,30,2,7.225
9020783,201612,28428,11290,己合备,11290640,沥釜3悼,1,40,2,9.5335
9020790,201612,28428,11290,己合备,11290640,沥釜3悼,1,50,2,8.778
9020797,201612,28428,11290,己合备,11290640,沥釜3悼,1,60,2,6.4325
9020804,201612,28428,11290,己合备,11290640,沥釜3悼,2,0,2,20.83
9020811,201612,28428,11290,己合备,11290640,沥釜3悼,2,10,2,0.565
9020818,201612,28428,11290,己合备,11290640,沥釜3悼,2,20,2,3.19125
9020825,201612,28428,11290,己合备,11290640,沥釜3悼,2,30,2,3.4675
9020832,201612,28428,11290,己合备,11290640,沥釜3悼,2,40,2,5.06625
9020839,201612,28428,11290,己合备,11290640,沥釜3悼,2,50,2,5.25875
9020846,201612,28428,11290,己合备,11290640,沥釜3悼,2,60,2,3.28125
9020853,201612,28429,11290,己合备,11290640,沥釜3悼,1,0,2,38.135
9020860,201612,28429,11290,己合备,11290640,沥釜3悼,1,10,2,3.86
9020867,201612,28429,11290,己合备,11290640,沥釜3悼,1,20,2,4.086
9020874,201612,28429,11290,己合备,11290640,沥釜3悼,1,30,2,6.809
9020881,201612,28429,11290,己合备,11290640,沥釜3悼,1,40,2,9.306
9020888,201612,28429,11290,己合备,11290640,沥釜3悼,1,50,2,8.248
9020895,201612,28429,11290,己合备,11290640,沥釜3悼,1,60,2,5.826
9020902,201612,28429,11290,己合备,11290640,沥釜3悼,2,0,2,18.7675
9020909,201612,28429,11290,己合备,11290640,沥釜3悼,2,10,2,0.565
9020916,201612,28429,11290,己合备,11290640,沥釜3悼,2,20,2,2.63
9020923,201612,28429,11290,己合备,11290640,沥釜3悼,2,30,2,3.3725
9020930,201612,28429,11290,己合备,11290640,沥釜3悼,2,40,2,4.69
9020937,201612,28429,11290,己合备,11290640,沥釜3悼,2,50,2,4.51
9020944,201612,28429,11290,己合备,11290640,沥釜3悼,2,60,2,3.0
9022813,201612,28449,11290,己合备,11290640,沥釜3悼,1,0,2,0.2666
9022827,201612,28449,11290,己合备,11290640,沥釜3悼,1,20,2,0.2666
9024871,201612,28471,11290,己合备,11290630,沥釜2悼,1,0,2,5.6704288
9024878,201612,28471,11290,己合备,11290630,沥釜2悼,1,10,2,0.09357143
9024892,201612,28471,11290,己合备,11290630,沥釜2悼,1,30,2,0.9484286
9024899,201612,28471,11290,己合备,11290630,沥釜2悼,1,40,2,1.8001429
9024906,201612,28471,11290,己合备,11290630,沥釜2悼,1,50,2,1.4497143
9024913,201612,28471,11290,己合备,11290630,沥釜2悼,1,60,2,1.3785714
9024920,201612,28471,11290,己合备,11290630,沥釜2悼,2,0,2,2.7957144
9024941,201612,28471,11290,己合备,11290630,沥釜2悼,2,30,2,0.3667857
9024948,201612,28471,11290,己合备,11290630,沥釜2悼,2,40,2,0.73321426
9024955,201612,28471,11290,己合备,11290630,沥釜2悼,2,50,2,0.87035716
9024962,201612,28471,11290,己合备,11290630,沥釜2悼,2,60,2,0.82535714
9026243,201612,28486,11290,己合备,11290640,沥釜3悼,1,0,2,0.033142857
9026257,201612,28486,11290,己合备,11290640,沥釜3悼,1,20,2,0.033142857
9027909,201612,28501,11290,己合备,11290640,沥釜3悼,1,0,2,20.622
9027916,201612,28501,11290,己合备,11290640,沥釜3悼,1,10,2,0.475
9027923,201612,28501,11290,己合备,11290640,沥釜3悼,1,20,2,1.03
9027930,201612,28501,11290,己合备,11290640,沥釜3悼,1,30,2,4.123
9027937,201612,28501,11290,己合备,11290640,沥釜3悼,1,40,2,6.266
9027944,201612,28501,11290,己合备,11290640,沥釜3悼,1,50,2,5.237
9027951,201612,28501,11290,己合备,11290640,沥釜3悼,1,60,2,3.491
9027958,201612,28501,11290,己合备,11290640,沥釜3悼,2,0,2,10.275
9027972,201612,28501,11290,己合备,11290640,沥釜3悼,2,20,2,0.395
9027979,201612,28501,11290,己合备,11290640,沥釜3悼,2,30,2,1.9725
9027986,201612,28501,11290,己合备,11290640,沥釜3悼,2,40,2,2.9675
9027993,201612,28501,11290,己合备,11290640,沥釜3悼,2,50,2,3.165
9028000,201612,28501,11290,己合备,11290640,沥釜3悼,2,60,2,1.775
9032025,201612,28542,11290,己合备,11290630,沥釜2悼,1,0,2,1.987
9032046,201612,28542,11290,己合备,11290630,沥釜2悼,1,30,2,0.339
9032053,201612,28542,11290,己合备,11290630,沥釜2悼,1,40,2,0.887
9032060,201612,28542,11290,己合备,11290630,沥釜2悼,1,50,2,0.551
9032067,201612,28542,11290,己合备,11290630,沥釜2悼,1,60,2,0.21
9032074,201612,28542,11290,己合备,11290630,沥釜2悼,2,0,2,0.625
9032095,201612,28542,11290,己合备,11290630,沥釜2悼,2,30,2,0.105
9032102,201612,28542,11290,己合备,11290630,沥釜2悼,2,40,2,0.2075
9032109,201612,28542,11290,己合备,11290630,沥釜2悼,2,50,2,0.2075
9032116,201612,28542,11290,己合备,11290630,沥釜2悼,2,60,2,0.105
9033593,201612,28557,11290,己合备,11290630,沥釜2悼,1,0,2,26.669538
9033600,201612,28557,11290,己合备,11290630,沥釜2悼,1,10,2,1.7355769
9033607,201612,28557,11290,己合备,11290630,沥釜2悼,1,20,2,1.2541153
9033614,201612,28557,11290,己合备,11290630,沥釜2悼,1,30,2,4.772885
9033621,201612,28557,11290,己合备,11290630,沥釜2悼,1,40,2,7.295923
9033628,201612,28557,11290,己合备,11290630,沥釜2悼,1,50,2,5.9502306
9033635,201612,28557,11290,己合备,11290630,沥釜2悼,1,60,2,5.6608076
9033642,201612,28557,11290,己合备,11290630,沥釜2悼,2,0,2,15.244231
9033649,201612,28557,11290,己合备,11290630,沥釜2悼,2,10,2,0.59634614
9033656,201612,28557,11290,己合备,11290630,沥釜2悼,2,20,2,0.6610577
9033663,201612,28557,11290,己合备,11290630,沥釜2悼,2,30,2,2.560577
9033670,201612,28557,11290,己合备,11290630,沥釜2悼,2,40,2,3.8779807
9033677,201612,28557,11290,己合备,11290630,沥釜2悼,2,50,2,3.8464422
9033684,201612,28557,11290,己合备,11290630,沥釜2悼,2,60,2,3.7018268
9033691,201612,28558,11290,己合备,11290640,沥釜3悼,1,0,2,16.041666
9033698,201612,28558,11290,己合备,11290640,沥釜3悼,1,10,2,0.46266666
9033705,201612,28558,11290,己合备,11290640,沥釜3悼,1,20,2,0.259
9033712,201612,28558,11290,己合备,11290640,沥釜3悼,1,30,2,3.1613333
9033719,201612,28558,11290,己合备,11290640,沥釜3悼,1,40,2,5.4353333
9033726,201612,28558,11290,己合备,11290640,沥釜3悼,1,50,2,4.443
9033733,201612,28558,11290,己合备,11290640,沥釜3悼,1,60,2,2.2803333
9033740,201612,28558,11290,己合备,11290640,沥釜3悼,2,0,2,5.9083333
9033754,201612,28558,11290,己合备,11290640,沥釜3悼,2,20,2,0.09833334
9033761,201612,28558,11290,己合备,11290640,沥釜3悼,2,30,2,1.17
9033768,201612,28558,11290,己合备,11290640,沥釜3悼,2,40,2,1.7333333
9033775,201612,28558,11290,己合备,11290640,沥釜3悼,2,50,2,1.9666667
9033782,201612,28558,11290,己合备,11290640,沥釜3悼,2,60,2,0.94
9033789,201612,28559,11290,己合备,11290640,沥釜3悼,1,0,2,7.14
9033796,201612,28559,11290,己合备,11290640,沥釜3悼,1,10,2,0.119
9033810,201612,28559,11290,己合备,11290640,沥釜3悼,1,30,2,1.19
9033817,201612,28559,11290,己合备,11290640,沥釜3悼,1,40,2,2.975
9033824,201612,28559,11290,己合备,11290640,沥釜3悼,1,50,2,2.142
9033831,201612,28559,11290,己合备,11290640,沥釜3悼,1,60,2,0.714
9033838,201612,28559,11290,己合备,11290640,沥釜3悼,2,0,2,1.77
9033859,201612,28559,11290,己合备,11290640,沥釜3悼,2,30,2,0.295
9033866,201612,28559,11290,己合备,11290640,沥釜3悼,2,40,2,0.59
9033873,201612,28559,11290,己合备,11290640,沥釜3悼,2,50,2,0.59
9033880,201612,28559,11290,己合备,11290640,沥釜3悼,2,60,2,0.295
9034181,201612,28562,11290,己合备,11290640,沥釜3悼,1,0,2,33.17943
9034188,201612,28562,11290,己合备,11290640,沥釜3悼,1,10,2,2.9194286
9034195,201612,28562,11290,己合备,11290640,沥釜3悼,1,20,2,4.378714
9034202,201612,28562,11290,己合备,11290640,沥釜3悼,1,30,2,5.5465713
9034209,201612,28562,11290,己合备,11290640,沥釜3悼,1,40,2,7.297143
9034216,201612,28562,11290,己合备,11290640,沥釜3悼,1,50,2,6.8107142
9034223,201612,28562,11290,己合备,11290640,沥釜3悼,1,60,2,6.226857
9034230,201612,28562,11290,己合备,11290640,沥釜3悼,2,0,2,21.446072
9034237,201612,28562,11290,己合备,11290640,沥釜3悼,2,10,2,0.72
9034244,201612,28562,11290,己合备,11290640,沥釜3悼,2,20,2,3.3757143
9034251,201612,28562,11290,己合备,11290640,沥釜3悼,2,30,2,3.372857
9034258,201612,28562,11290,己合备,11290640,沥釜3悼,2,40,2,4.5789285
9034265,201612,28562,11290,己合备,11290640,沥釜3悼,2,50,2,5.302857
9034272,201612,28562,11290,己合备,11290640,沥釜3悼,2,60,2,4.095714
9034279,201612,28563,11290,己合备,11290640,沥釜3悼,1,0,2,72.2002
9034286,201612,28563,11290,己合备,11290640,沥釜3悼,1,10,2,7.7358
9034293,201612,28563,11290,己合备,11290640,沥釜3悼,1,20,2,10.4892
9034300,201612,28563,11290,己合备,11290640,沥釜3悼,1,30,2,11.973
9034307,201612,28563,11290,己合备,11290640,沥釜3悼,1,40,2,15.0762
9034314,201612,28563,11290,己合备,11290640,沥釜3悼,1,50,2,14.4832
9034321,201612,28563,11290,己合备,11290640,沥釜3悼,1,60,2,12.4428
9034328,201612,28563,11290,己合备,11290640,沥釜3悼,2,0,2,43.39
9034335,201612,28563,11290,己合备,11290640,沥釜3悼,2,10,2,1.5725
9034342,201612,28563,11290,己合备,11290640,沥釜3悼,2,20,2,7.359
9034349,201612,28563,11290,己合备,11290640,沥釜3悼,2,30,2,6.827
9034356,201612,28563,11290,己合备,11290640,沥釜3悼,2,40,2,9.4615
9034363,201612,28563,11290,己合备,11290640,沥釜3悼,2,50,2,10.5165
9034370,201612,28563,11290,己合备,11290640,沥釜3悼,2,60,2,7.6535
9040159,201612,28620,11290,己合备,11290640,沥釜3悼,1,0,2,0.027666667
9040173,201612,28620,11290,己合备,11290640,沥釜3悼,1,20,2,0.027666667
9040649,201612,28625,11290,己合备,11290630,沥釜2悼,1,0,2,2.994
9040670,201612,28625,11290,己合备,11290630,沥釜2悼,1,30,2,0.509
9040677,201612,28625,11290,己合备,11290630,沥釜2悼,1,40,2,1.338
9040684,201612,28625,11290,己合备,11290630,沥釜2悼,1,50,2,0.827
9040691,201612,28625,11290,己合备,11290630,沥釜2悼,1,60,2,0.32
9040698,201612,28625,11290,己合备,11290630,沥釜2悼,2,0,2,0.94
9040719,201612,28625,11290,己合备,11290630,沥釜2悼,2,30,2,0.1575
9040726,201612,28625,11290,己合备,11290630,沥釜2悼,2,40,2,0.3125
9040733,201612,28625,11290,己合备,11290630,沥釜2悼,2,50,2,0.3125
9040740,201612,28625,11290,己合备,11290630,沥釜2悼,2,60,2,0.1575
9041727,201612,28636,11290,己合备,11290630,沥釜2悼,1,0,2,4.319
9041748,201612,28636,11290,己合备,11290630,沥釜2悼,1,30,2,0.761
9041755,201612,28636,11290,己合备,11290630,沥釜2悼,1,40,2,1.864
9041762,201612,28636,11290,己合备,11290630,沥釜2悼,1,50,2,1.227
9041769,201612,28636,11290,己合备,11290630,沥釜2悼,1,60,2,0.467
9041776,201612,28636,11290,己合备,11290630,沥釜2悼,2,0,2,1.25
9041797,201612,28636,11290,己合备,11290630,沥釜2悼,2,30,2,0.2075
9041804,201612,28636,11290,己合备,11290630,沥釜2悼,2,40,2,0.4175
9041811,201612,28636,11290,己合备,11290630,沥釜2悼,2,50,2,0.4175
9041818,201612,28636,11290,己合备,11290630,沥釜2悼,2,60,2,0.2075
9041825,201612,28637,11290,己合备,11290630,沥釜2悼,1,0,2,0.248375
9041846,201612,28637,11290,己合备,11290630,沥釜2悼,1,30,2,0.042375
9041853,201612,28637,11290,己合备,11290630,沥釜2悼,1,40,2,0.110875
9041860,201612,28637,11290,己合备,11290630,沥釜2悼,1,50,2,0.068875
9041867,201612,28637,11290,己合备,11290630,沥釜2悼,1,60,2,0.02625
9041874,201612,28637,11290,己合备,11290630,沥釜2悼,2,0,2,0.078125
9041895,201612,28637,11290,己合备,11290630,沥釜2悼,2,30,2,0.013125
